datadate,tic,adjcp,open,high,low,volume,macd,rsi,ema,boll,turbulence
202309010000,GBPUSD5,1.26705,1.26729,1.26688,1.26695,575,0.0,0.0,1.26705,1.26705,0.0
202309010005,GBPUSD5,1.26697,1.26699,1.26659,1.26668,744,-1.7948717947469106e-06,0.0,1.2670059999999999,1.26701,0.0
202309010010,GBPUSD5,1.26666,1.26669,1.26645,1.26647,1021,-1.1900104375683895e-05,0.0,1.2668669102990031,1.2668933333333332,0.0
202309010015,GBPUSD5,1.26646,1.26647,1.26606,1.26617,1542,-2.3425444731328682e-05,0.0,1.2667328514851484,1.266785,0.0
202309010020,GBPUSD5,1.26615,1.2665,1.26593,1.26643,768,-4.1530591153193797e-05,0.0,1.266565530675869,1.266658,0.0
202309010025,GBPUSD5,1.26643,1.26648,1.26625,1.26629,234,-3.9660638511573865e-05,25.079890176611926,1.2665303286778697,1.2666199999999999,0.0
202309010030,GBPUSD5,1.26628,1.26634,1.26596,1.266,455,-4.457353174247558e-05,22.01942099941928,1.2664700095224481,1.2665714285714285,0.0
202309010035,GBPUSD5,1.26604,1.26618,1.26593,1.26609,319,-5.8565448374015006e-05,18.319310154166246,1.2663721802837582,1.266505,0.0
202309010040,GBPUSD5,1.26609,1.26614,1.26582,1.26599,220,-6.488280725691631e-05,21.174008993180678,1.2663107877287048,1.2664588888888888,0.0
202309010045,GBPUSD5,1.266,1.266,1.26588,1.26597,78,-7.305604191976123e-05,19.88023567064606,1.2662455048502868,1.266413,0.0
202309010050,GBPUSD5,1.26599,1.26605,1.26581,1.26593,181,-7.847035571906247e-05,19.74158630314109,1.2661933084036798,1.2663745454545454,0.0
202309010055,GBPUSD5,1.26588,1.26628,1.26583,1.26627,178,-8.74146913014684e-05,18.290052177115783,1.2661307099580428,1.2663333333333333,0.0
202309010100,GBPUSD5,1.26628,1.26742,1.26624,1.26723,391,-7.029319313867077e-05,35.99356358792632,1.2661600110027629,1.2663292307692307,0.0
202309010105,GBPUSD5,1.26724,1.26761,1.26721,1.26747,393,-9.266376170824486e-07,58.381209703126515,1.266368960096549,1.2663942857142858,0.0
202309010110,GBPUSD5,1.26748,1.26781,1.26742,1.2678,235,6.563997759378992e-05,61.83366824040627,1.2665814402208364,1.2664666666666666,0.0
202309010115,GBPUSD5,1.26778,1.26797,1.26767,1.26779,705,0.0001335201920180662,65.53109650458822,1.2668085175551944,1.26654875,0.0
202309010120,GBPUSD5,1.26781,1.26832,1.26767,1.26798,334,0.00018548787989058901,65.87310692958499,1.2669968182374205,1.2666229411764705,0.0
202309010125,GBPUSD5,1.26798,1.268,1.26776,1.26778,229,0.0002337281146538306,67.74899145126497,1.2671805382334098,1.2666983333333333,0.0
202309010130,GBPUSD5,1.26779,1.26782,1.26732,1.26743,412,0.00025577003416499267,63.70061482506136,1.2672938522884594,1.266755789473684,0.0
202309010135,GBPUSD5,1.26744,1.26757,1.26729,1.26733,341,0.0002468578169452229,57.188467282172596,1.2673209136414607,1.2667899999999999,0.0
202309010140,GBPUSD5,1.2673,1.26739,1.26718,1.26723,207,0.00022775099946348298,54.86744867694593,1.2673170540945111,1.2668025,0.0
202309010145,GBPUSD5,1.26726,1.26771,1.26689,1.26718,589,0.00020756150951806163,54.21707721155528,1.2673065535928152,1.266817,0.0
202309010150,GBPUSD5,1.26719,1.26723,1.26691,1.26703,320,0.000184687273581563,53.07807855733671,1.267285150180235,1.2668435,0.0
202309010155,GBPUSD5,1.26705,1.2673,1.26698,1.26729,111,0.00015511688979574778,50.867135079639674,1.2672420465342091,1.266873,0.0
202309010200,GBPUSD5,1.2673,1.26731,1.26703,1.26722,209,0.00014767438948037892,54.377683819039476,1.2672526538108617,1.2669305,0.0
