datadate,tic,adjcp,open,high,low,volume,macd,rsi,ema,boll,turbulence
202010021400,EURUSD60,1.17123,1.17247,1.17046,1.1714,86756,-0.0006629595835860869,45.29040161635574,1.1718476983656363,1.1727859999999999,0.0
202010021500,EURUSD60,1.1714,1.17211,1.17051,1.17056,72655,-0.0006565020976565528,45.80850179663467,1.1717662720703865,1.172626,0.0
202010021600,EURUSD60,1.17055,1.1722,1.17016,1.17176,80972,-0.0007090577947690413,43.66945047413687,1.171545072588588,1.172407,0.0
202010021700,EURUSD60,1.17175,1.17214,1.17132,1.17139,56904,-0.0006498317606817849,47.265731486828365,1.1715823402654466,1.17225,0.0
202010021800,EURUSD60,1.17141,1.17193,1.17117,1.17122,60517,-0.0006222214573723406,46.3975203922544,1.1715510000658438,1.172098,0.0
202010021900,EURUSD60,1.17122,1.17163,1.17095,1.17116,45927,-0.00060815777209422,45.91000955803154,1.1714908094267995,1.171936,0.0
202010022000,EURUSD60,1.17119,1.17171,1.17104,1.17157,27629,-0.0005925053745854392,45.83135152619787,1.1714361102540234,1.171776,0.0
202010042100,EURUSD60,1.1711,1.17154,1.17053,1.17122,678,-0.0005804529077457765,45.58894753294445,1.171374993311136,1.171658,0.0
202010042200,EURUSD60,1.17121,1.17172,1.17087,1.17147,10287,-0.0005558159149570141,45.95039324472006,1.1713449921224863,1.1715605,0.0
202010042300,EURUSD60,1.17149,1.17201,1.17129,1.17195,23573,-0.0005083419360878416,46.879586397777544,1.1713713589203398,1.171537,0.0
202010050000,EURUSD60,1.17195,1.17288,1.17176,1.17251,33876,-0.0004294358866958614,48.3875504576653,1.171476572034984,1.1715545,0.0
202010050100,EURUSD60,1.17251,1.17357,1.17214,1.1734,41397,-0.00031893685304784647,50.16903592815423,1.1716644762781265,1.1716505,0.0
202010050200,EURUSD60,1.17339,1.17351,1.17298,1.17319,30372,-0.00015983049851575615,52.81653343972484,1.1719782191336872,1.1717085,0.0
202010050300,EURUSD60,1.1732,1.1734,1.17272,1.17281,25167,-4.8281654496884485e-05,52.197125111257236,1.1722003676381938,1.1716820000000001,0.0
202010050400,EURUSD60,1.17281,1.17335,1.17266,1.17321,25999,9.02180697925914e-06,50.92887333635745,1.1723112125511586,1.1717080000000002,0.0
202010050500,EURUSD60,1.17321,1.17356,1.173,1.17343,26477,8.524902314865912e-05,52.162118648938694,1.1724746316660397,1.1718005000000002,0.0
202010050600,EURUSD60,1.17346,1.17346,1.17208,1.17243,57475,0.00016365958128861102,52.92700783860134,1.1726537924288618,1.1718785,0.0
202010050700,EURUSD60,1.17242,1.17381,1.17198,1.17323,79591,0.00014128436041516146,49.519628019985184,1.1726112841546836,1.1719355,0.0
202010050800,EURUSD60,1.17323,1.17497,1.17319,1.1749,71525,0.00018601252124716972,52.00893539063062,1.1727237791569383,1.1719775000000001,0.0
202010050900,EURUSD60,1.1749,1.17594,1.17467,1.17569,71710,0.0003507207197674944,56.57603195329654,1.17311945916232,1.1721815,0.0
202010051000,EURUSD60,1.1757,1.17578,1.17475,1.17525,59078,0.0005389291043784716,58.53168999881703,1.1735886517900056,1.172405,0.0
202010051100,EURUSD60,1.17525,1.17694,1.17461,1.17649,61049,0.0006446476441890336,57.03695055715905,1.1738907168836619,1.1725975,0.0
202010051200,EURUSD60,1.17649,1.17689,1.17568,1.17639,44278,0.0008181859659224244,59.952261327876975,1.1743633160959928,1.1728945,0.0
202010051300,EURUSD60,1.17639,1.17915,1.17639,1.17864,68608,0.0009368836476988385,59.61478345714679,1.1747318055343812,1.1731265,0.0
202010051400,EURUSD60,1.17864,1.17975,1.17789,1.17897,79242,0.001197361208111758,64.29317667285295,1.1754423886432739,1.1734879999999999,0.0
202010051500,EURUSD60,1.17896,1.17923,1.17819,1.17843,55446,0.001413114835456808,64.89155603151724,1.1760819560360087,1.173875,0.0
202010051600,EURUSD60,1.17843,1.17892,1.17823,1.17864,38080,0.0015240028240706138,63.080346854394726,1.1765088740441818,1.1742370000000002,0.0
202010051700,EURUSD60,1.17865,1.17866,1.17758,1.17769,39828,0.0016109386196183628,63.51760094324409,1.1768981703617496,1.1746145,0.0
202010051800,EURUSD60,1.17768,1.17787,1.17715,1.1775,42816,0.001583707104296117,60.26227769506415,1.177040321410983,1.174938,0.0
202010051900,EURUSD60,1.17748,1.17844,1.17747,1.17836,39713,0.0015284356647238262,59.61064128047825,1.1771202630673685,1.1752375,0.0
202010052000,EURUSD60,1.17838,1.17877,1.17807,1.17825,16823,0.001539168826378834,61.54632087426426,1.1773493063681322,1.175559,0.0
202010052100,EURUSD60,1.17825,1.17844,1.17787,1.17808,833,0.001519698837940675,61.10870437308536,1.1775130689765816,1.175846,0.0
202010052200,EURUSD60,1.17808,1.17882,1.17806,1.17873,8724,0.0014736080193697987,60.52651259185046,1.1776161474113882,1.1760804999999999,0.0
202010052300,EURUSD60,1.17878,1.17901,1.17835,1.17891,17053,0.0014763325699327368,62.0659586743023,1.1778277570853428,1.1763595,0.0
202010060000,EURUSD60,1.17889,1.17929,1.17862,1.17906,29264,0.0014703789528740518,62.30493855671737,1.1780208922446613,1.1766634999999999,0.0
202010060100,EURUSD60,1.17907,1.17929,1.1786,1.17864,29522,0.0014632638409404208,62.702690954155095,1.1782116391770863,1.1769565,0.0
202010060200,EURUSD60,1.17864,1.17911,1.17859,1.1791,26279,0.0014068036194456734,61.10918371669719,1.1782895229857264,1.1772155,0.0
202010060300,EURUSD60,1.1791,1.17987,1.17887,1.17922,40922,0.0013831279574216815,62.173037548412466,1.1784368824779394,1.1775495,0.0
202010060400,EURUSD60,1.17923,1.17941,1.17881,1.17885,21477,0.001359155452535843,62.473151218658444,1.1785810856918495,1.1778495,0.0
202010060500,EURUSD60,1.17885,1.17923,1.17858,1.17859,28630,0.001294635666279964,61.009474729894926,1.1786299792102124,1.1780469999999998,0.0
202010060600,EURUSD60,1.1786,1.17897,1.17774,1.1785,44805,0.0012094280239667299,60.051931623022654,1.1786245284440087,1.178192,0.0
202010060700,EURUSD60,1.17848,1.18001,1.17744,1.17766,82996,0.0011193307845385192,59.587543584207275,1.1785982505422952,1.1783534999999998,0.0
202010060800,EURUSD60,1.17765,1.17793,1.17654,1.17776,69027,0.000969893667160493,56.463330558061685,1.1784258413377418,1.1784115,0.0
202010060900,EURUSD60,1.17775,1.17863,1.17729,1.17796,43552,0.0008497237108591182,56.7459856028757,1.1783029610857427,1.1784795,0.0
202010061000,EURUSD60,1.17799,1.17888,1.17754,1.17781,55009,0.0007650048644933793,57.43213378682662,1.178246059066829,1.178447,0.0
202010061100,EURUSD60,1.17781,1.17979,1.17749,1.17958,59876,0.0006755727151472879,56.73387173468427,1.1781667755963436,1.1783895000000002,0.0
202010061200,EURUSD60,1.17957,1.18077,1.17874,1.17913,60307,0.0007380162906314158,61.471966579237616,1.1784219073160762,1.1784465,0.0
202010061300,EURUSD60,1.17913,1.18027,1.17781,1.178,80437,0.0007434702132831372,59.778927051521464,1.1785506514445452,1.1784705,0.0
202010061400,EURUSD60,1.17799,1.17949,1.17795,1.1791,80628,0.0006484332658818204,55.669487067854014,1.1784487148155958,1.178486,0.0
202010061500,EURUSD60,1.17911,1.17941,1.17761,1.17777,64332,0.0006558340487201608,58.56445657413092,1.1785689484880628,1.1785675000000002,0.0
202010061600,EURUSD60,1.17777,1.17826,1.17727,1.17809,47667,0.000547367884387695,54.18490555142484,1.1784236851240513,1.178537,0.0
202010061700,EURUSD60,1.17808,1.17815,1.17722,1.17786,46683,0.0004808563515690256,54.99043321155661,1.1783611969187824,1.1785285,0.0
202010061800,EURUSD60,1.17786,1.17902,1.17355,1.17556,59883,0.00040573111277875107,54.28966677754713,1.1782700702052074,1.1785175,0.0
202010061900,EURUSD60,1.17555,1.17604,1.17357,1.17502,171835,0.00015811912447194487,47.688611307840596,1.177775511981332,1.178356,0.0
202010062000,EURUSD60,1.17503,1.17529,1.17317,1.17334,32382,-7.913063864650738e-05,46.37550620254532,1.177276327980806,1.178163,0.0
202010062100,EURUSD60,1.17335,1.17359,1.17313,1.1733,1495,-0.00039803387906722776,42.467372604869105,1.1765624501615273,1.177877,0.0
